RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2025-03-03,47200,49.94,0.0,6.0,,20250305,1988,아파트,중개거래,서울 노원구
2025,11380,은평구,10700,응암동,1,대지,0115,0018,예지타운,2025-03-03,23500,29.23,10.0,8.0,,,2016,연립다세대,중개거래,서울 은평구
2025,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2025-03-03,47200,49.94,0.0,6.0,,,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,1122,0003,예림빌라,2025-03-03,10000,46.07,30.0,-1.0,,,1994,연립다세대,직거래,
2025,11560,영등포구,12500,양평동1가,1,대지,0265,0001,영등포자이 디그니티,2025-03-03,128480,84.906,0.0,10.0,분양권,,0,아파트,직거래,
2025,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,2025-03-03,118000,59.96,0.0,9.0,,,2000,아파트,중개거래,서울 성동구
2025,11260,중랑구,10100,면목동,1,대지,0116,0002,하이원팰리스,2025-03-03,30900,34.17,12.0,7.0,,,2019,연립다세대,중개거래,서울 중랑구
2025,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2025-03-03,46800,49.94,0.0,15.0,,,1988,아파트,중개거래,서울 노원구
2025,11470,양천구,10200,목동,1,대지,0929,0000,목동청구한신아파트,2025-03-03,157000,84.77,0.0,6.0,,,1997,아파트,중개거래,서울 양천구
2025,11590,동작구,10200,상도동,1,대지,0531,0000,힐스테이트 상도 센트럴파크,2025-03-03,143000,84.609,0.0,2.0,,,2012,아파트,중개거래,서울 동작구
2025,11320,도봉구,10500,쌍문동,1,대지,0274,0002,퍼스트빌,2025-03-03,25800,51.71,38.0,4.0,,,2012,연립다세대,중개거래,서울 도봉구
2025,11470,양천구,10200,목동,1,대지,0929,0000,목동청구한신아파트,2025-03-03,155000,84.76,0.0,11.0,,,1997,아파트,중개거래,서울 양천구
2025,11200,성동구,10200,하왕십리동,1,대지,1061,0000,왕십리풍림아이원,2025-03-03,105000,59.936,0.0,6.0,,,2004,아파트,중개거래,서울 성동구
2025,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,2025-03-03,88000,84.95,0.0,8.0,,,2000,아파트,중개거래,서울 동대문구
2025,11530,구로구,10100,신도림동,1,대지,0642,0000,대림2,2025-03-03,130000,101.48,0.0,24.0,,,2001,아파트,중개거래,서울 구로구
2025,11230,동대문구,10200,용두동,1,대지,0795,0000,이편한세상청계센트럴포레,2025-03-03,119000,59.96,0.0,8.0,,,2021,아파트,중개거래,서울 동대문구
2025,11290,성북구,13800,장위동,1,대지,0323,0000,꿈의숲아이파크,2025-03-03,117000,84.48,0.0,14.0,,,2022,아파트,중개거래,서울 성북구
2025,11260,중랑구,10100,면목동,1,대지,1077,0001,용마한신,2025-03-03,35000,35.44,0.0,2.0,,,1990,아파트,중개거래,서울 중랑구
2025,11260,중랑구,10600,신내동,1,대지,0462,0004,아지0213,2025-03-03,32500,47.43,28.0,6.0,,,2016,연립다세대,중개거래,서울 중랑구
2025,11290,성북구,13800,장위동,1,대지,0320,0000,래미안장위퍼스트하이,2025-03-03,107000,84.94,0.0,18.0,,,2020,아파트,중개거래,서울 성북구
2025,11470,양천구,10200,목동,1,대지,0925,0000,목동신시가지7,2025-03-03,265000,101.2,0.0,3.0,,,1986,아파트,중개거래,"서울 양천구, 서울 영등포구"
2025,11140,중구,16200,신당동,1,대지,0377,0103,이화훼밀리,2025-03-03,34500,39.14,23.0,1.0,,,1993,연립다세대,중개거래,서울 중구
2025,11710,송파구,11100,방이동,1,대지,0145,0009,그랑시아,2025-03-03,26800,29.49,14.0,5.0,,,2018,연립다세대,중개거래,서울 서초구
2025,11380,은평구,10700,응암동,1,대지,0159,0012,에스클래스(159-12),2025-03-03,20000,24.94,17.0,5.0,,,2014,연립다세대,중개거래,서울 은평구
2025,11215,광진구,10500,자양동,1,대지,0636,0011,그랜드아파트,2025-03-03,67000,55.39,0.0,4.0,,,2023,아파트,중개거래,서울 광진구
2025,11380,은평구,10800,역촌동,1,대지,0010,0026,해창위너스빌,2025-03-03,17500,29.8,19.0,2.0,,,2012,연립다세대,중개거래,서울 은평구
2025,11470,양천구,10300,신월동,1,대지,1076,0000,목동센트럴아이파크위브2단지,2025-03-03,115000,84.97,0.0,22.0,,,2020,아파트,중개거래,서울 양천구
2025,11260,중랑구,10100,면목동,1,대지,1143,0000,해오름아트빌,2025-03-03,31000,43.26,29.0,2.0,,,2013,연립다세대,중개거래,서울 중랑구
2025,11545,금천구,10200,독산동,1,대지,0973,0012,샤인캐슬,2025-03-03,28500,29.56,14.0,3.0,,,2022,연립다세대,직거래,
2025,11470,양천구,10200,목동,1,대지,0537,0031,목동숲아파트,2025-03-03,27500,29.88,20.0,2.0,,,2017,연립다세대,중개거래,서울 양천구
2025,11500,강서구,10500,마곡동,1,대지,1360,0000,마곡승윤노블리안아파트,2025-03-03,64000,76.76,0.0,7.0,,,2008,아파트,중개거래,서울 강서구
2025,11470,양천구,10200,목동,1,대지,0925,0000,목동신시가지7,2025-03-03,159500,53.88,0.0,11.0,,,1986,아파트,중개거래,서울 양천구
2025,11470,양천구,10100,신정동,1,대지,1160,0034,서경빌리지,2025-03-03,69800,110.16,46.0,2.0,,,2003,연립다세대,중개거래,서울 양천구
2025,11530,구로구,11200,항동,1,대지,0241,0000,한양수자인에듀힐즈,2025-03-03,86000,84.954,0.0,14.0,,,2019,아파트,중개거래,서울 구로구
2025,11230,동대문구,10600,장안동,1,대지,0577,0000,서광아침의빛,2025-03-03,75000,84.98,0.0,6.0,,,2008,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공1,2025-03-03,77500,84.75,0.0,5.0,,,2001,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10500,답십리동,1,대지,1002,0000,청계한신휴플러스,2025-03-03,128000,107.75,0.0,12.0,,,2010,아파트,중개거래,서울 동대문구
2025,11560,영등포구,12900,양평동5가,1,대지,0076,0000,양평한신,2025-03-03,106500,84.87,0.0,4.0,,,1996,아파트,중개거래,서울 영등포구
2025,11500,강서구,10300,화곡동,1,대지,0926,0005,한양아이클래스,2025-03-03,7400,13.79,0.0,7.0,,,2013,아파트,중개거래,서울 강서구
2025,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,2025-03-03,134000,84.99,0.0,15.0,,,2014,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10600,장안동,1,대지,0371,0001,장안삼성쉐르빌,2025-03-02,78700,119.05,0.0,13.0,,,2002,아파트,중개거래,서울 동대문구
2025,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),2025-03-02,56000,49.94,0.0,9.0,,,1990,아파트,중개거래,서울 도봉구
2025,11350,노원구,10600,중계동,1,대지,0505,0000,상아,2025-03-02,79000,84.97,0.0,5.0,,,1989,아파트,중개거래,서울 노원구
2025,11500,강서구,10500,마곡동,1,대지,0748,0000,마곡13단지힐스테이트마스터,2025-03-02,128000,59.982,0.0,7.0,,,2017,아파트,중개거래,서울 강서구
2025,11590,동작구,10100,노량진동,1,대지,0323,0000,우성,2025-03-02,90000,59.82,0.0,5.0,,,1997,아파트,중개거래,서울 동작구
2025,11380,은평구,10700,응암동,1,대지,0764,0000,백련산힐스테이트4차,2025-03-02,81500,59.98,0.0,10.0,,,2018,아파트,중개거래,"서울 용산구, 서울 은평구"
2025,11410,서대문구,11100,홍제동,1,대지,0156,0200,고은,2025-03-02,44500,62.48,0.0,5.0,,,1975,아파트,중개거래,서울 서대문구
2025,11215,광진구,10400,광장동,1,대지,0577,0000,현대파크빌,2025-03-02,172500,84.81,0.0,15.0,,,2000,아파트,중개거래,"서울 강동구, 서울 광진구"
2025,11590,동작구,10800,대방동,1,대지,0501,0000,대림아파트,2025-03-02,100000,59.84,0.0,10.0,,,1993,아파트,중개거래,서울 동작구
2025,11140,중구,13400,인현동2가,1,대지,0240,0000,세운푸르지오헤리시티,2025-03-02,44000,28.406,0.0,7.0,,,2023,아파트,중개거래,서울 중구
2025,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,2025-03-02,268000,114.95,0.0,15.0,,,2016,아파트,중개거래,서울 마포구
2025,11200,성동구,10600,사근동,1,대지,0180,0003,(180-3),2025-03-02,19110,16.74,9.0,4.0,,,2003,연립다세대,직거래,
2025,11110,종로구,11500,사직동,,,,,,2025-03-02,140000,142.53,77.0,0.0,,,1992,단독다가구,중개거래,서울 종로구
2025,11200,성동구,10900,금호동1가,1,대지,1823,0000,e편한세상신금호파크힐스,2025-03-02,158700,59.983,0.0,17.0,,,2019,아파트,중개거래,"경기 군포시, 서울 성동구"
2025,11230,동대문구,10400,전농동,1,대지,0006,0000,전농우성,2025-03-02,61000,59.78,0.0,5.0,,,1992,아파트,중개거래,서울 동대문구
2025,11200,성동구,10500,마장동,1,대지,0825,0000,대성유니드,2025-03-02,124000,114.52,0.0,5.0,,,2004,아파트,중개거래,서울 성동구
2025,11545,금천구,10300,시흥동,1,대지,1013,0000,관악산벽산타운5,2025-03-02,56800,84.97,0.0,19.0,,,2004,아파트,중개거래,서울 금천구
2025,11740,강동구,10500,길동,1,대지,0414,0006,신암가온,2025-03-02,46000,56.7,0.0,5.0,,,2002,아파트,중개거래,서울 강동구
2025,11305,강북구,10100,미아동,1,대지,0103,0153,대창그린빌,2025-03-02,32500,58.44,24.0,2.0,,,2010,연립다세대,중개거래,서울 강북구
2025,11440,마포구,11400,창전동,1,대지,0443,0000,해모로,2025-03-02,131200,59.713,0.0,7.0,,,2007,아파트,중개거래,서울 마포구
2025,11560,영등포구,11300,당산동3가,1,대지,0565,0000,당산계룡리슈빌3단지,2025-03-02,79500,49.993,0.0,8.0,,,2014,아파트,중개거래,서울 영등포구
2025,11380,은평구,10300,불광동,1,대지,0238,0045,소망빌라,2025-03-02,56000,42.51,22.0,2.0,,,2003,연립다세대,중개거래,서울 용산구
2025,11200,성동구,10700,행당동,1,대지,0380,0000,서울숲리버뷰자이,2025-03-02,198000,84.9,0.0,10.0,,,2018,아파트,중개거래,서울 성동구
2025,11590,동작구,10100,노량진동,,,,,,2025-03-02,180000,56.33,159.0,0.0,,,1970,단독다가구,중개거래,서울 동작구
2025,11290,성북구,13800,장위동,1,대지,0062,0001,장위자이 레디언트,2025-03-02,105500,59.99,0.0,27.0,입주권,,0,아파트,중개거래,서울 성북구
2025,11650,서초구,10800,서초동,1,대지,1680,0001,서초 아르누보씨티,2025-03-02,27000,33.33,54.73,16.0,,,2010,오피스텔,중개거래,서울 서초구
2025,11260,중랑구,10500,망우동,1,대지,0508,0002,효성 써너스빌 에코,2025-03-02,10600,18.5,26.809,19.0,,,2016,오피스텔,중개거래,서울 중랑구
2025,11380,은평구,11000,증산동,1,대지,0258,0000,DMC센트럴자이(3단지),2025-03-02,162500,84.92,0.0,29.0,,,2023,아파트,중개거래,"서울 은평구, 충남 논산시"
2025,11590,동작구,10200,상도동,1,대지,0126,0005,백촌타운,2025-03-02,24000,41.15,41.0,1.0,,,1983,연립다세대,중개거래,서울 영등포구
2025,11530,구로구,10200,구로동,1,대지,0685,0222,주공1,2025-03-02,84000,83.805,0.0,6.0,,,1986,아파트,중개거래,서울 구로구
2025,11470,양천구,10300,신월동,1,대지,1063,0000,롯데캐슬,2025-03-02,87700,59.747,0.0,12.0,,,2014,아파트,중개거래,서울 양천구
2025,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,2025-03-02,159500,84.934,0.0,17.0,,,2016,아파트,중개거래,"서울 강남구, 서울 송파구"
2025,11410,서대문구,11000,북아현동,1,대지,0001,0386,스위트빌,2025-03-02,54500,53.58,44.0,4.0,,,2017,연립다세대,중개거래,서울 서대문구
2025,11380,은평구,10300,불광동,1,대지,0480,0232,삼성그랑빌,2025-03-02,35500,57.69,33.0,3.0,,,2011,연립다세대,중개거래,서울 은평구
2025,11215,광진구,10300,구의동,1,대지,0199,0008,(199-8),2025-03-02,23900,27.66,47.03,9.0,,,2017,오피스텔,중개거래,서울 광진구
2025,11500,강서구,10600,내발산동,1,대지,0749,0000,마곡수명산파크5단지,2025-03-02,87000,59.84,0.0,4.0,,,2008,아파트,중개거래,서울 강서구
2025,11650,서초구,10300,우면동,1,대지,0755,0000,서초 디벨리움 오피스텔,2025-03-02,13500,19.71,27.6309,7.0,,,2015,오피스텔,중개거래,서울 서초구
2025,11530,구로구,11000,온수동,1,대지,0010,0027,디아이빌II,2025-03-02,32000,55.52,34.0,2.0,,,2013,연립다세대,중개거래,서울 구로구
2025,11305,강북구,10300,수유동,1,대지,0469,0265,삼성S클래스,2025-03-02,20250,29.52,23.0,5.0,,,2017,연립다세대,중개거래,서울 강북구
2025,11710,송파구,10700,가락동,1,대지,0140,0000,가락(1차)쌍용아파트,2025-03-02,144000,84.69,0.0,4.0,,,1997,아파트,중개거래,서울 송파구
2025,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,2025-03-02,190000,84.24,0.0,3.0,,,2019,아파트,중개거래,서울 강동구
2025,11590,동작구,10500,흑석동,1,대지,0204,0005,양지빌라,2025-03-02,55000,54.0,25.0,4.0,,,1996,연립다세대,중개거래,서울 동작구
2025,11560,영등포구,11400,당산동4가,1,대지,0094,0001,당산삼성2차,2025-03-02,96000,59.76,0.0,22.0,,,1997,아파트,중개거래,서울 영등포구
2025,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,2025-03-02,135000,84.98,0.0,13.0,,,2014,아파트,중개거래,서울 동대문구
2025,11215,광진구,10300,구의동,1,대지,0253,0019,센트럴빌,2025-03-02,17500,32.19,41.67,4.0,,,2003,오피스텔,중개거래,서울 광진구
2025,11500,강서구,10300,화곡동,1,대지,0915,0008,팔라이스아파트먼트(915-8),2025-03-02,19300,30.14,0.0,10.0,,,2014,아파트,중개거래,서울 강서구
2025,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,2025-03-01,112500,84.98,0.0,20.0,,,2020,아파트,중개거래,서울 양천구
2025,11470,양천구,10300,신월동,1,대지,1077,0000,목동센트럴아이파크위브3단지,2025-03-01,77800,52.85,0.0,7.0,,,2020,아파트,중개거래,서울 양천구
2025,11620,관악구,10200,신림동,1,대지,0098,0439,98-439,2025-03-01,25500,28.04,20.0,3.0,,,2014,연립다세대,중개거래,서울 서초구
2025,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,2025-03-01,215000,59.95,0.0,12.0,,,2008,아파트,중개거래,서울 송파구
2025,11560,영등포구,12600,양평동2가,1,대지,0023,0000,양평벽산블루밍,2025-03-01,71500,59.58,0.0,11.0,,,1990,아파트,중개거래,서울 영등포구
2025,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,2025-03-01,7900,16.98,26.58,7.0,,,2004,오피스텔,중개거래,서울 영등포구
2025,11290,성북구,12300,안암동3가,1,대지,0133,0055,모닝힐3차,2025-03-01,32000,59.73,35.0,1.0,,,2004,연립다세대,중개거래,"서울 성북구, 서울 종로구"
2025,11545,금천구,10200,독산동,1,대지,0378,0206,메이힐102동,2025-03-01,43000,59.19,35.0,3.0,,,2023,연립다세대,직거래,
2025,11740,강동구,10100,명일동,1,대지,0332,0000,명일지에스아파트,2025-03-01,97500,84.9,0.0,17.0,,,1999,아파트,중개거래,서울 강동구
2025,11740,강동구,10100,명일동,1,대지,0332,0000,명일지에스아파트,2025-03-01,79000,59.79,0.0,5.0,,,1999,아파트,중개거래,서울 강동구
2025,11110,종로구,11300,필운동,1,대지,0027,0001,양지빌라,2025-03-01,62800,84.72,50.0,4.0,,,2001,연립다세대,직거래,
2025,11740,강동구,10100,명일동,1,대지,0042,0000,명일우성,2025-03-01,135000,84.93,0.0,9.0,,,1986,아파트,중개거래,서울 강동구
2025,11590,동작구,10500,흑석동,1,대지,0010,0000,명수대현대,2025-03-01,192500,84.33,0.0,9.0,,,1988,아파트,중개거래,서울 동작구
2025,11200,성동구,11000,금호동2가,1,대지,0501,0032,명성아트빌2차,2025-03-01,93440,62.98,32.0,2.0,,,2002,연립다세대,중개거래,"서울 성동구, 서울 용산구"
2025,11380,은평구,10800,역촌동,1,대지,0033,0020,명성래미안,2025-03-01,29150,81.19,35.0,4.0,,,2002,연립다세대,중개거래,서울 용산구
2025,11560,영등포구,13300,대림동,1,대지,0650,0000,성원(650),2025-03-01,62200,59.63,0.0,22.0,,,1995,아파트,중개거래,서울 영등포구
2025,11650,서초구,10800,서초동,1,대지,1327,0034,솔라티움시티 강남,2025-03-01,27000,19.246,33.1872,10.0,,,2021,오피스텔,중개거래,서울 용산구
2025,11290,성북구,13500,종암동,1,대지,0003,0087,솔빌리지,2025-03-01,29000,27.47,19.0,5.0,,,2021,연립다세대,중개거래,서울 성북구
2025,11215,광진구,10500,자양동,1,대지,0788,0000,자양7차현대홈타운,2025-03-01,109500,59.94,0.0,12.0,,,2001,아파트,중개거래,서울 광진구
2025,11260,중랑구,10300,중화동,1,대지,0323,0081,성우스타팰리스(323-81),2025-03-01,26000,47.06,26.0,5.0,,,2015,연립다세대,중개거래,서울 중랑구
2025,11710,송파구,10800,문정동,1,대지,0624,0000,송파 아이파크,2025-03-01,20900,25.87,37.07,6.0,,,2015,오피스텔,중개거래,서울 송파구
2025,11230,동대문구,10500,답십리동,1,대지,0080,0000,답십리청솔우성,2025-03-01,71500,59.74,0.0,15.0,,,2000,아파트,중개거래,서울 동대문구
2025,11215,광진구,10500,자양동,1,대지,0861,0000,자양 호반써밋,2025-03-01,26000,18.743,29.1323,11.0,,,2021,오피스텔,중개거래,"서울 광진구, 서울 송파구"
2025,11170,용산구,13000,이태원동,,,,,,2025-03-01,300000,86.28,89.0,0.0,,,1995,단독다가구,중개거래,서울 용산구
2025,11350,노원구,10500,상계동,1,대지,0694,0000,임광,2025-03-01,99500,122.18,0.0,8.0,,,1989,아파트,중개거래,서울 도봉구
2025,11470,양천구,10200,목동,1,대지,0951,0000,금호어울림,2025-03-01,129000,84.99,0.0,10.0,,,2004,아파트,중개거래,서울 양천구
2025,11200,성동구,10700,행당동,1,대지,0349,0000,서울숲 한신 더 휴,2025-03-01,124500,59.91,0.0,13.0,,,2003,아파트,중개거래,서울 성동구
2025,11200,성동구,10700,행당동,1,대지,0349,0000,서울숲 한신 더 휴,2025-03-01,125000,59.91,0.0,20.0,,,2003,아파트,중개거래,서울 성동구
2025,11110,종로구,13500,관철동,1,대지,0155,0000,종로1번가,2025-03-01,17500,18.68,26.72,12.0,,,2005,오피스텔,중개거래,서울 종로구
2025,11110,종로구,18400,부암동,,,,,,2025-03-01,78000,56.46,129.0,0.0,,,1971,단독다가구,중개거래,서울 종로구
2025,11710,송파구,10700,가락동,1,대지,0192,0000,극동,2025-03-01,138000,120.4,0.0,10.0,,,1984,아파트,직거래,
2025,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,2025-03-01,141000,59.95,0.0,5.0,,,2016,아파트,중개거래,서울 성동구
2025,11290,성북구,13500,종암동,1,대지,0104,0001,종암에스케이,2025-03-01,65000,59.86,0.0,5.0,,,1999,아파트,중개거래,서울 성북구
2025,11560,영등포구,11400,당산동4가,1,대지,0088,0000,당산현대3차,2025-03-01,121000,84.5,0.0,12.0,,,1988,아파트,중개거래,서울 영등포구
2025,11740,강동구,10900,천호동,1,대지,0449,0049,힐탑프라자,2025-03-01,8850,20.48,24.25,15.0,,,1994,오피스텔,중개거래,서울 강동구
2025,11350,노원구,10300,공릉동,1,대지,0416,0000,이화맨션나동,2025-03-01,21300,53.63,34.0,4.0,,,2006,연립다세대,중개거래,"서울 노원구, 서울 도봉구"
2025,11560,영등포구,13200,신길동,1,대지,4969,0000,힐스테이트클래시안,2025-03-01,130000,59.87,0.0,21.0,,,2020,아파트,중개거래,서울 영등포구
2025,11560,영등포구,13200,신길동,1,대지,4969,0000,힐스테이트클래시안,2025-03-01,130000,59.87,0.0,21.0,,20250311,2020,아파트,중개거래,서울 영등포구
2025,11530,구로구,10200,구로동,1,대지,0685,0222,주공1,2025-03-01,85500,84.87,0.0,12.0,,,1986,아파트,중개거래,서울 구로구
2025,11440,마포구,12500,성산동,1,대지,0590,0005,상암월드시티,2025-03-01,12800,19.81,28.29,7.0,,,2014,오피스텔,중개거래,서울 마포구
2025,11410,서대문구,11000,북아현동,1,대지,1013,0000,이편한세상신촌,2025-03-01,33900,27.42,42.22,3.0,,,2018,오피스텔,중개거래,서울 서대문구
2025,11410,서대문구,11000,북아현동,1,대지,1013,0000,이편한세상신촌,2025-03-01,33500,27.42,42.22,5.0,,,2018,오피스텔,중개거래,서울 서대문구
2025,11170,용산구,12900,이촌동,1,대지,0412,0000,이촌코오롱(A),2025-03-01,220000,84.78,0.0,15.0,,,1999,아파트,중개거래,서울 용산구
2025,11200,성동구,10800,응봉동,1,대지,0100,0000,대림(1차),2025-03-01,165000,113.71,0.0,2.0,,,1986,아파트,중개거래,서울 성동구
2025,11350,노원구,10600,중계동,1,대지,0505,0000,상아,2025-03-01,70500,72.73,0.0,7.0,,,1989,아파트,중개거래,서울 노원구
2025,11230,동대문구,11000,이문동,1,대지,0225,0000,대림e-편한세상,2025-03-01,85800,79.35,0.0,6.0,,,2003,아파트,중개거래,"서울 동대문구, 서울 성북구"
2025,11110,종로구,11800,내수동,1,대지,0074,0000,광화문시대,2025-03-01,33000,40.26,53.82,16.0,,,2004,오피스텔,중개거래,서울 종로구
2025,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2025-03-01,102000,59.64,0.0,13.0,,,2000,아파트,중개거래,서울 강동구
2025,11350,노원구,10500,상계동,1,대지,0691,0000,상계주공7(고층),2025-03-01,60000,49.94,0.0,4.0,,,1988,아파트,중개거래,서울 노원구
2025,11560,영등포구,11000,여의도동,1,대지,0038,0001,"광장(1,2동)",2025-03-01,270000,138.81,0.0,11.0,,,1978,아파트,중개거래,"서울 서초구, 서울 영등포구"
2025,11590,동작구,10500,흑석동,1,대지,0339,0000,흑석한강센트레빌Ⅱ,2025-03-01,193500,119.727,0.0,11.0,,,2012,아파트,중개거래,서울 동작구
2025,11530,구로구,10200,구로동,1,대지,0098,0004,대림역 와이즈플레이스,2025-03-01,13200,29.847,43.573,4.0,,,2012,오피스텔,중개거래,서울 구로구
2025,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,2025-03-01,78000,59.58,0.0,12.0,,,2004,아파트,중개거래,서울 관악구
2025,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2025-03-01,107000,59.64,0.0,13.0,,,2000,아파트,중개거래,서울 강동구
2025,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,2025-03-01,81500,59.58,0.0,12.0,,,2004,아파트,중개거래,서울 관악구
2025,11590,동작구,10800,대방동,1,대지,0502,0000,대방동현대,2025-03-01,89700,59.84,0.0,6.0,,,1994,아파트,중개거래,서울 동작구
2025,11590,동작구,10800,대방동,1,대지,0502,0000,대방동현대,2025-03-01,105000,84.96,0.0,18.0,,,1994,아파트,중개거래,서울 동작구
2025,11230,동대문구,10900,휘경동,1,대지,0377,0000,이문휘경지웰에스테이트,2025-03-01,76500,59.984,0.0,10.0,,,2021,아파트,중개거래,서울 동대문구
2025,11380,은평구,10200,녹번동,1,대지,0075,0023,수정빌라(75-23),2025-03-01,36500,86.9,47.0,1.0,,,1994,연립다세대,중개거래,서울 은평구
2025,11350,노원구,10500,상계동,1,대지,1289,0000,상계불암대림,2025-03-01,48500,59.22,0.0,9.0,,,2000,아파트,중개거래,서울 노원구
2025,11230,동대문구,11000,이문동,3,블럭,0149,0008,이문 아이파크 자이,2025-03-01,100162,59.96,0.0,5.0,분양권,,0,아파트,중개거래,인천 서구
2025,11380,은평구,10400,갈현동,1,대지,0395,0002,효민아크로뷰,2025-03-01,49800,36.95,0.0,16.0,,,2024,아파트,직거래,
2025,11140,중구,16500,황학동,1,대지,2523,0000,황학아크로타워,2025-03-01,110500,84.965,0.0,8.0,,,2010,아파트,중개거래,서울 중구
2025,11560,영등포구,10900,영등포동8가,1,대지,0076,0001,삼환,2025-03-01,105000,84.87,0.0,2.0,,,1999,아파트,중개거래,서울 영등포구
2025,11530,구로구,10600,고척동,1,대지,0167,0063,대성빌라,2025-03-01,22000,44.28,20.0,1.0,,,1991,연립다세대,중개거래,서울 구로구
2025,11305,강북구,10300,수유동,1,대지,0461,0013,화계맨숀,2025-03-01,17300,58.51,0.0,2.0,,,1975,아파트,중개거래,서울 강북구
2025,11470,양천구,10300,신월동,1,대지,0140,0023,은하아파트,2025-03-01,35500,76.33,0.0,2.0,,20250304,1993,아파트,중개거래,서울 양천구
2025,11380,은평구,11400,진관동,1,대지,0100,0001,은평헤스티아 2차,2025-03-01,12400,26.23,40.35,6.0,,,null,오피스텔,중개거래,서울 은평구
2025,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(동아),2025-03-01,77700,60.0,0.0,12.0,,,2003,아파트,중개거래,서울 관악구
2025,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2025-03-01,40800,39.91,0.0,6.0,,,1990,아파트,중개거래,서울 노원구
2025,11320,도봉구,10700,창동,1,대지,0804,0000,대우,2025-03-01,48800,59.71,0.0,2.0,,,1995,아파트,중개거래,서울 도봉구
2025,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2025-03-01,47800,44.1,0.0,6.0,,,1990,아파트,중개거래,서울 노원구
2025,11410,서대문구,11800,홍은동,1,대지,0461,0000,홍은센트레빌,2025-03-01,73000,59.96,0.0,3.0,,,2009,아파트,중개거래,서울 은평구
2025,11320,도봉구,10600,방학동,1,대지,0619,0001,홍예바이오맨션,2025-03-01,14200,38.1,24.0,3.0,,,1995,연립다세대,중개거래,서울 도봉구
2025,11560,영등포구,12400,문래동6가,1,대지,0047,0001,대원,2025-03-01,88000,84.63,0.0,14.0,,,1998,아파트,중개거래,서울 영등포구
2025,11440,마포구,10200,공덕동,1,대지,0457,0000,공덕3삼성래미안,2025-03-01,145000,59.97,0.0,18.0,,,2004,아파트,중개거래,서울 마포구
2025,11740,강동구,10900,천호동,1,대지,0467,0011,현진리버파크,2025-03-01,23500,14.9,0.0,5.0,,,2017,아파트,직거래,
2025,11680,강남구,10600,대치동,1,대지,1030,0000,대치르엘,2025-03-01,268000,59.997,0.0,4.0,,,2021,아파트,중개거래,서울 강남구
2025,11440,마포구,10900,염리동,1,대지,0161,0001,중앙하이츠,2025-03-01,110000,83.82,0.0,5.0,,,1998,아파트,중개거래,서울 마포구
2025,11470,양천구,10100,신정동,1,대지,0087,0039,유원목동,2025-03-01,118000,84.96,0.0,7.0,,,1990,아파트,중개거래,서울 양천구
2025,11560,영등포구,13200,신길동,1,대지,4974,0000,더샵파크프레스티지,2025-03-01,109000,59.863,0.0,13.0,,,2022,아파트,중개거래,서울 영등포구
2025,11545,금천구,10300,시흥동,1,대지,0005,0013,삼익,2025-03-01,44800,59.9,0.0,17.0,,,1999,아파트,중개거래,서울 금천구
2025,11590,동작구,10200,상도동,1,대지,0415,0000,중앙하이츠빌,2025-03-01,110500,84.988,0.0,7.0,,,2003,아파트,중개거래,서울 동작구
2025,11350,노원구,10300,공릉동,1,대지,0707,0000,시영2단지(라이프)아파트,2025-03-01,29500,34.44,0.0,10.0,,,1994,아파트,중개거래,서울 노원구
